Time_s,Current_A,Voltage_V,SoC,OCV_Model_V,R0_True_Ohm
992.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
992.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
993.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
993.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
994.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
994.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
995.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
995.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
996.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
996.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
997.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
997.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
998.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
998.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
999.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
999.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1000.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1000.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1001.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1001.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1002.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1002.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1003.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1003.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1004.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1004.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1005.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1005.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1006.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1006.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1007.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1007.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1008.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1008.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1009.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1009.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1010.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1010.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1011.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1011.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1012.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1012.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1013.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1013.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1014.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1014.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1015.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1015.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1016.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1016.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1017.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1017.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1018.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1018.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1019.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1019.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1020.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1020.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1021.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1021.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1022.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1022.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1023.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1023.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1024.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1024.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1025.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1025.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1026.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1026.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1027.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1027.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1028.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1028.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1029.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1029.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1030.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1030.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1031.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1031.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1032.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1032.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1033.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1033.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1034.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1034.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1035.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1035.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1036.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1036.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1037.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1037.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1038.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1038.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1039.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1039.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1040.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1040.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1041.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1041.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1042.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1042.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1043.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1043.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1044.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1044.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1045.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1045.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1046.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1046.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1047.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1047.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1048.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1048.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1049.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1049.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1050.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1050.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1051.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1051.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1052.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1052.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1053.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1053.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1054.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1054.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1055.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1055.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1056.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1056.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1057.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1057.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1058.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1058.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1059.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1059.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1060.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1060.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1061.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1061.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1062.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1062.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1063.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1063.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1064.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1064.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1065.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1065.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1066.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1066.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1067.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1067.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1068.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1068.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1069.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1069.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1070.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1070.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1071.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1071.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1072.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1072.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1073.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1073.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1074.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1074.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1075.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1075.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1076.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1076.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1077.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1077.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1078.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1078.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1079.0,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1079.5,0.0,4.007968631409568,0.7666666666666568,4.007968631409568,0.008
1080.0,35.0,3.727968631409568,0.7666666666666568,4.007968631409568,0.008
1080.5,35.0,3.727705638957402,0.7663425925925827,4.007705638957402,0.008
1081.0,35.0,3.7274424485798674,0.7660185185185087,4.007442448579868,0.008
1081.5,35.0,3.727179060084011,0.7656944444444346,4.007179060084011,0.008
1082.0,35.0,3.7269154732803464,0.7653703703703605,4.006915473280347,0.008
1082.5,35.0,3.7266516879828337,0.7650462962962864,4.006651687982834,0.008
1083.0,35.0,3.7263877040088715,0.7647222222222123,4.006387704008872,0.008
1083.5,35.0,3.7261235211793053,0.7643981481481382,4.006123521179306,0.008
1084.0,35.0,3.72585913931841,0.7640740740740641,4.00585913931841,0.008
1084.5,35.0,3.725594558253884,0.76374999999999,4.005594558253884,0.008
1085.0,35.0,3.7253297778168433,0.763425925925916,4.0053297778168435,0.008
1085.5,35.0,3.7250647978418145,0.7631018518518419,4.005064797841815,0.008
1086.0,35.0,3.7247996181667284,0.7627777777777678,4.004799618166729,0.008
1086.5,35.0,3.7245342386329243,0.7624537037036937,4.004534238632925,0.008
1087.0,35.0,3.724268659085115,0.7621296296296196,4.004268659085115,0.008
1087.5,35.0,3.7240028793714135,0.7618055555555455,4.004002879371414,0.008
1088.0,35.0,3.7237368993433027,0.7614814814814714,4.003736899343303,0.008
1088.5,35.0,3.7234707188556433,0.7611574074073973,4.0034707188556435,0.008
1089.0,35.0,3.723204337766651,0.7608333333333233,4.003204337766651,0.008
1089.5,35.0,3.7229377559379104,0.7605092592592492,4.002937755937911,0.008
1090.0,35.0,3.722670973234351,0.7601851851851751,4.002670973234351,0.008
1090.5,35.0,3.722403989524251,0.759861111111101,4.002403989524251,0.008
1091.0,35.0,3.7221368046792227,0.7595370370370269,4.002136804679223,0.008
1091.5,35.0,3.7218694185742125,0.7592129629629528,4.001869418574213,0.008
1092.0,35.0,3.7216018310874928,0.7588888888888787,4.001601831087493,0.008
1092.5,35.0,3.7213340421006516,0.7585648148148046,4.001334042100652,0.008
1093.0,35.0,3.721066051498595,0.7582407407407306,4.001066051498595,0.008
1093.5,35.0,3.7207978591695197,0.7579166666666565,4.00079785916952,0.008
1094.0,35.0,3.720529465004941,0.7575925925925824,4.000529465004941,0.008
1094.5,35.0,3.720260868899646,0.7572685185185083,4.000260868899646,0.008
1095.0,35.0,3.7199920707517213,0.7569444444444342,3.9999920707517216,0.008
1095.5,35.0,3.7197230704625257,0.7566203703703601,3.999723070462526,0.008
1096.0,35.0,3.71945386793669,0.756296296296286,3.9994538679366904,0.008
1096.5,35.0,3.7191844630821116,0.7559722222222119,3.999184463082112,0.008
1097.0,35.0,3.718914855809942,0.7556481481481379,3.998914855809942,0.008
1097.5,35.0,3.718645046034591,0.7553240740740638,3.998645046034591,0.008
1098.0,35.0,3.7183750336737083,0.7549999999999897,3.9983750336737085,0.008
1098.5,35.0,3.718104818648184,0.7546759259259156,3.9981048186481845,0.008
1099.0,35.0,3.717834400882145,0.7543518518518415,3.997834400882145,0.008
1099.5,35.0,3.7175637803029336,0.7540277777777674,3.997563780302934,0.008
1100.0,35.0,3.7172929568411153,0.7537037037036933,3.997292956841115,0.008
1100.5,35.0,3.7170219304304686,0.7533796296296192,3.997021930430469,0.008
1101.0,35.0,3.7167507010079763,0.7530555555555452,3.996750701007976,0.008
1101.5,35.0,3.7164792685138233,0.7527314814814711,3.9964792685138235,0.008
1102.0,35.0,3.716207632891374,0.752407407407397,3.996207632891374,0.008
1102.5,35.0,3.715935794087197,0.7520833333333229,3.995935794087197,0.008
1103.0,35.0,3.7156637520510234,0.7517592592592488,3.9956637520510236,0.008
1103.5,35.0,3.715391506735763,0.7514351851851747,3.9953915067357633,0.008
1104.0,35.0,3.7151190580974927,0.7511111111111006,3.9951190580974925,0.008
1104.5,35.0,3.7148464060954423,0.7507870370370265,3.994846406095442,0.008
1105.0,35.0,3.7145735506919983,0.7504629629629525,3.9945735506919986,0.008
1105.5,35.0,3.7143004918526916,0.7501388888888784,3.994300491852692,0.008
1106.0,35.0,3.714027229546188,0.7498148148148043,3.9940272295461883,0.008
1106.5,35.0,3.7137537637442914,0.7494907407407302,3.9937537637442917,0.008
1107.0,35.0,3.7134800944219277,0.7491666666666561,3.993480094421928,0.008
1107.5,35.0,3.7132062215571446,0.748842592592582,3.993206221557145,0.008
1108.0,35.0,3.712932145131095,0.7485185185185079,3.9929321451310953,0.008
1108.5,35.0,3.7126578651280413,0.7481944444444338,3.9926578651280415,0.008
1109.0,35.0,3.71238338153535,0.7478703703703597,3.99238338153535,0.008
1109.5,35.0,3.7121086943434696,0.7475462962962857,3.9921086943434694,0.008
1110.0,35.0,3.7118338035459395,0.7472222222222116,3.9918338035459398,0.008
1110.5,35.0,3.711558709139382,0.7468981481481375,3.9915587091393823,0.008
1111.0,35.0,3.711283411123482,0.7465740740740634,3.991283411123482,0.008
1111.5,35.0,3.7110079095010002,0.7462499999999893,3.991007909501,0.008
1112.0,35.0,3.710732204277745,0.7459259259259152,3.9907322042777453,0.008
1112.5,35.0,3.7104562954625884,0.7456018518518411,3.990456295462588,0.008
1113.0,35.0,3.7101801830674406,0.745277777777767,3.9901801830674404,0.008
1113.5,35.0,3.709903867107247,0.744953703703693,3.9899038671072473,0.008
1114.0,35.0,3.7096273476000015,0.7446296296296189,3.9896273476000017,0.008
1114.5,35.0,3.7093506245667047,0.7443055555555448,3.9893506245667045,0.008
1115.0,35.0,3.7090736980313874,0.7439814814814707,3.9890736980313877,0.008
1115.5,35.0,3.70879656802109,0.7436574074073966,3.98879656802109,0.008
1116.0,35.0,3.7085192345658555,0.7433333333333225,3.9885192345658558,0.008
1116.5,35.0,3.7082416976987354,0.7430092592592484,3.988241697698735,0.008
1117.0,35.0,3.7079639574557586,0.7426851851851743,3.987963957455759,0.008
1117.5,35.0,3.7076860138759553,0.7423611111111003,3.9876860138759556,0.008
1118.0,35.0,3.707407867001322,0.7420370370370262,3.9874078670013224,0.008
1118.5,35.0,3.707129516876835,0.7417129629629521,3.987129516876835,0.008
1119.0,35.0,3.7068509635504334,0.741388888888878,3.9868509635504337,0.008
1119.5,35.0,3.706572207073017,0.7410648148148039,3.986572207073017,0.008
1120.0,35.0,3.7062932474984374,0.7407407407407298,3.9862932474984376,0.008
1120.5,35.0,3.706014084883492,0.7404166666666557,3.9860140848834917,0.008
1121.0,35.0,3.705734719287915,0.7400925925925816,3.9857347192879153,0.008
1121.5,35.0,3.7054551507743776,0.7397685185185076,3.985455150774378,0.008
1122.0,35.0,3.705175379408476,0.7394444444444335,3.985175379408476,0.008
1122.5,35.0,3.7048954052587186,0.7391203703703594,3.984895405258719,0.008
1123.0,35.0,3.704615228396534,0.7387962962962853,3.9846152283965344,0.008
1123.5,35.0,3.7043348488962566,0.7384722222222112,3.984334848896257,0.008
1124.0,35.0,3.7040542668351177,0.7381481481481371,3.984054266835118,0.008
1124.5,35.0,3.7037734822932364,0.737824074074063,3.9837734822932367,0.008
1125.0,35.0,3.7034924953536326,0.7374999999999889,3.9834924953536324,0.008
1125.5,35.0,3.703211306102183,0.7371759259259149,3.9832113061021834,0.008
1126.0,35.0,3.7029299146276564,0.7368518518518408,3.9829299146276567,0.008
1126.5,35.0,3.702648321021681,0.7365277777777667,3.982648321021681,0.008
1127.0,35.0,3.702366525378742,0.7362037037036926,3.982366525378742,0.008
1127.5,35.0,3.702084527796176,0.7358796296296185,3.982084527796176,0.008
1128.0,35.0,3.701802328374174,0.7355555555555444,3.981802328374174,0.008
1128.5,35.0,3.7015199272157577,0.7352314814814703,3.981519927215758,0.008
1129.0,35.0,3.7012373244267858,0.7349074074073962,3.981237324426786,0.008
1129.5,35.0,3.7009545201159417,0.7345833333333222,3.980954520115942,0.008
1130.0,35.0,3.7006715143947275,0.7342592592592481,3.9806715143947278,0.008
1130.5,35.0,3.7003883073774615,0.733935185185174,3.9803883073774617,0.008
1131.0,35.0,3.7001048991812597,0.7336111111110999,3.98010489918126,0.008
1131.5,35.0,3.699821289926054,0.7332870370370258,3.979821289926054,0.008
1132.0,35.0,3.699537479734545,0.7329629629629517,3.979537479734545,0.008
1132.5,35.0,3.6992534687322447,0.7326388888888776,3.979253468732245,0.008
1133.0,35.0,3.698969257047425,0.7323148148148035,3.9789692570474253,0.008
1133.5,35.0,3.698684844811142,0.7319907407407295,3.9786848448111423,0.008
1134.0,35.0,3.698400232157214,0.7316666666666554,3.9784002321572136,0.008
1134.5,35.0,3.6981154192222174,0.7313425925925813,3.9781154192222177,0.008
1135.0,35.0,3.6978304061454867,0.7310185185185072,3.9778304061454866,0.008
1135.5,35.0,3.6975451930690957,0.7306944444444331,3.977545193069096,0.008
1136.0,35.0,3.69725978013786,0.730370370370359,3.97725978013786,0.008
1136.5,35.0,3.6969741674993326,0.7300462962962849,3.976974167499333,0.008
1137.0,35.0,3.696688355303789,0.7297222222222108,3.976688355303789,0.008
1137.5,35.0,3.6964023437042233,0.7293981481481367,3.976402343704223,0.008
1138.0,35.0,3.6961161328563454,0.7290740740740627,3.9761161328563457,0.008
1138.5,35.0,3.6958297229185675,0.7287499999999886,3.9758297229185677,0.008
1139.0,35.0,3.6955431140520085,0.7284259259259145,3.9755431140520088,0.008
1139.5,35.0,3.695256306420469,0.7281018518518404,3.9752563064204693,0.008
1140.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1140.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1141.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1141.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1142.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1142.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1143.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1143.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1144.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1144.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1145.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1145.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1146.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1146.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1147.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1147.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1148.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1148.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1149.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1149.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1150.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1150.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1151.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1151.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1152.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1152.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1153.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1153.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1154.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1154.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1155.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1155.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1156.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1156.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1157.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1157.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1158.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1158.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1159.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1159.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1160.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1160.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1161.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1161.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1162.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1162.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1163.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1163.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1164.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1164.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1165.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1165.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1166.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1166.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1167.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1167.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1168.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1168.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1169.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1169.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1170.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1170.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1171.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1171.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1172.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1172.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1173.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1173.5,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
1174.0,0.0,3.974969300190451,0.7277777777777663,3.974969300190451,0.008
